City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
333,nizhniy odes,63.6445,54.856,16.610000000000014,96,80,2.09,RU,1691102903
334,carnarvon,-24.8667,113.6333,13.460000000000036,64,0,7.01,AU,1691102903
335,lompoc,34.6391,-120.4579,27.230000000000018,74,100,10.29,US,1691102904
336,campbell river,50.0163,-125.2446,26.210000000000036,34,20,2.06,CA,1691102904
337,sao domingos do maranhao,-5.5758,-44.3853,27.30000000000001,40,35,0.17,BR,1691102904
338,nome,64.5011,-165.4064,20.090000000000032,72,100,5.91,US,1691102905
339,mahebourg,-20.4081,57.7,22.160000000000025,78,40,4.63,MU,1691102905
340,guerrero negro,27.9769,-114.0611,25.27000000000004,61,9,7.85,MX,1691102906
341,aklavik,68.2191,-135.0107,15.0,88,100,3.09,CA,1691102907
342,muisne,0.6,-80.0333,26.160000000000025,82,59,3.4,EC,1691102907
343,oranjemund,-28.55,16.4333,15.860000000000014,45,97,1.49,NA,1691102908
344,petropavlovsk-kamchatskiy,53.0452,158.6483,13.330000000000041,82,75,2.0,RU,1691102908
345,morropon,-5.1822,-79.9689,30.170000000000016,48,8,5.1,PE,1691102909
346,comodoro rivadavia,-45.8667,-67.5,10.920000000000016,35,0,15.43,AR,1691102909
347,bubaque,11.2833,-15.8333,26.33000000000004,85,100,4.59,GW,1691102910
348,cayenne,4.9333,-52.3333,27.02000000000004,83,0,2.57,GF,1691102910
349,mount isa,-20.7333,139.5,18.870000000000005,55,1,4.12,AU,1691102910
350,lavrentiya,65.5833,-171.0,11.350000000000023,87,100,3.45,RU,1691102911
351,panhala,16.8167,74.1167,19.920000000000016,93,100,5.03,IN,1691102911
352,taft,31.7471,54.2088,26.970000000000027,16,0,2.06,IR,1691102911
353,lagoa,39.05,-27.9833,21.980000000000018,77,5,6.32,PT,1691102912
354,port augusta,-32.5,137.7667,16.879999999999995,73,96,1.38,AU,1691102912
355,laguna,38.421,-121.4238,32.950000000000045,40,0,3.6,US,1691102913
356,mokhsogollokh,61.4681,128.9203,19.30000000000001,50,11,0.19,RU,1691102913
357,rahatgarh,23.7833,78.3667,22.710000000000036,98,100,9.66,IN,1691102914
358,kodiak,57.79,-152.4072,12.730000000000018,94,100,1.54,US,1691102915
359,omsukchan,62.5333,155.8,7.840000000000032,92,100,5.19,RU,1691102915
360,kutum,14.2,24.6667,22.360000000000014,74,96,5.46,SD,1691102916
361,pochutla,15.7432,-96.4661,25.870000000000005,80,100,1.97,MX,1691102916
362,pitimbu,-7.4706,-34.8086,24.33000000000004,75,9,6.63,BR,1691102917
363,provideniya,64.3833,-173.3,14.090000000000032,67,100,3.13,RU,1691102917
364,sudak,44.85,34.9667,23.310000000000002,71,0,1.08,UA,1691102917
365,sapa,5.1544,120.3241,28.379999999999995,77,6,3.12,PH,1691102918
366,chuy,-33.6971,-53.4616,10.870000000000005,63,98,2.86,UY,1691102702
367,ekhabi,53.5102,142.9671,14.710000000000036,83,99,5.84,RU,1691102919
368,marsh harbour,26.5412,-77.0636,28.970000000000027,66,16,4.26,BS,1691102919
369,barabash,43.2,131.4833,20.890000000000043,100,100,0.81,RU,1691102920
370,alice springs,-23.7,133.8833,11.75,76,0,0.0,AU,1691102920
371,prosvet,55.5703,65.0825,16.410000000000025,96,33,2.48,RU,1691102921
372,micheweni,-4.9667,39.8333,23.75,86,87,5.71,TZ,1691102922
373,anadyr,64.75,177.4833,11.28000000000003,87,100,6.0,RU,1691102922
374,oparino,59.8518,48.2783,15.480000000000018,96,78,1.5,RU,1691102923
375,portland,45.5234,-122.6762,32.59000000000003,40,20,4.63,US,1691102729
376,olafsvik,64.8945,-23.7142,11.439999999999998,83,91,2.43,IS,1691102924
377,santa cruz,-17.8,-63.1667,29.03000000000003,51,0,4.12,BO,1691102925
378,roebourne,-20.7833,117.1333,20.450000000000045,75,31,3.73,AU,1691102925
379,biak,-0.9131,122.8766,24.82000000000005,82,50,2.37,ID,1691102926
380,dikson,73.5069,80.5464,6.490000000000009,76,82,4.72,RU,1691102927
381,opunake,-39.4556,173.8583,8.680000000000007,67,6,3.84,NZ,1691102927
382,saurimo,-9.6608,20.3916,17.689999999999998,31,0,2.36,AO,1691102927
383,ambikapur,23.1167,83.2,22.150000000000034,94,100,3.75,IN,1691102928
384,xining,36.6167,101.7667,15.210000000000036,92,100,0.75,CN,1691102929
385,axim,4.8699,-2.2405,23.840000000000032,84,29,2.62,GH,1691102929
386,booue,-0.0921,11.9385,25.640000000000043,60,98,1.51,GA,1691102930
387,malkerns,-26.5667,31.1833,9.090000000000032,84,0,1.88,SZ,1691102930
388,menongue,-14.6585,17.691,13.490000000000009,47,7,2.65,AO,1691102930
389,kahului,20.8947,-156.47,30.010000000000048,61,20,11.32,US,1691102884
390,gambo,4.6482,22.2633,21.660000000000025,97,87,0.52,CF,1691102931
391,sri aman,1.2376,111.4621,24.03000000000003,100,89,0.51,MY,1691102931
392,zhangye,38.9342,100.4517,21.420000000000016,36,10,3.02,CN,1691102932
393,lima,-12.0432,-77.0282,21.140000000000043,64,0,5.66,PE,1691102667
394,ilulissat,69.2167,-51.1,8.010000000000048,81,75,2.06,GL,1691102932
395,batagay-alyta,67.8006,130.4114,15.129999999999995,56,100,2.76,RU,1691102933
396,mazatlan,23.2167,-106.4167,33.28000000000003,72,45,3.13,MX,1691102934
397,bandarbeyla,9.4942,50.8122,24.870000000000005,78,61,13.43,SO,1691102934
398,mogocha,53.7333,119.7667,15.870000000000005,57,56,1.21,RU,1691102934
399,hay river,60.8156,-115.7999,19.99000000000001,68,75,6.17,CA,1691102691
400,smithers,54.7804,-127.1743,22.180000000000007,43,75,2.57,CA,1691102935
401,rio grande,-32.035,-52.0986,14.060000000000002,70,40,3.59,BR,1691102884
402,quthing,-30.4,27.7003,6.050000000000011,57,5,1.06,LS,1691102936
403,alakurtti,66.9672,30.3491,15.470000000000027,97,100,2.09,RU,1691102936
404,ushtobe,45.2514,77.9838,21.600000000000023,31,0,1.44,KZ,1691102936
405,kargil,34.5667,76.1,16.29000000000002,55,89,2.59,IN,1691102937
406,santo domingo,18.5001,-69.9886,30.02000000000004,76,75,2.57,DO,1691102937
407,esna,25.2934,32.554,32.01000000000005,17,0,5.45,EG,1691102938
408,lukovetskiy,64.2956,41.9211,18.620000000000005,79,57,1.6,RU,1691102938
409,sinjai,-5.1241,120.253,24.79000000000002,91,33,1.66,ID,1691102939
410,naantali,60.4674,22.0243,17.230000000000018,95,75,2.57,FI,1691102939
411,hokitika,-42.7167,170.9667,8.360000000000014,72,84,1.88,NZ,1691102940
412,poplar bluff,36.757,-90.3929,33.85000000000002,74,0,2.57,US,1691102940
413,kununurra,-15.7667,128.7333,18.99000000000001,72,5,0.0,AU,1691102941
414,bowen,-20.0167,148.2333,21.57000000000005,62,3,9.28,AU,1691102941
415,cape canaveral,28.4058,-80.6048,31.120000000000005,74,0,5.14,US,1691102854
416,dauphin,51.1494,-100.0502,27.08000000000004,47,0,4.12,CA,1691102815
417,stendal,52.6,11.85,17.189999999999998,87,51,0.89,DE,1691102942
418,baton rouge,30.4508,-91.1545,37.170000000000016,47,20,3.09,US,1691102835
419,the valley,18.217,-63.0578,29.920000000000016,79,40,6.17,AI,1691102943
420,pisco,-13.7,-76.2167,21.03000000000003,64,0,6.17,PE,1691102944
421,houma,29.5958,-90.7195,35.0,66,75,3.6,US,1691102945
422,zarand,30.8127,56.564,22.950000000000045,18,0,1.74,IR,1691102945
423,dunedin,-45.8742,170.5036,8.78000000000003,72,72,0.45,NZ,1691102850
424,japura,-0.3167,102.35,23.360000000000014,95,65,0.88,ID,1691102946
425,shenjiamen,29.9576,122.298,26.480000000000018,93,89,9.47,CN,1691102947
426,leningradskiy,69.3833,178.4167,7.010000000000048,85,99,2.1,RU,1691102947
427,chapais,49.7834,-74.8492,15.879999999999995,95,99,2.83,CA,1691102948
428,turukhansk,65.8167,87.9833,13.430000000000007,56,7,5.97,RU,1691102948
429,sorong,-0.8833,131.25,25.670000000000016,91,100,4.34,ID,1691102948
430,north myrtle beach,33.816,-78.68,26.730000000000018,75,20,2.57,US,1691102949
431,freeport,40.6576,-73.5832,24.980000000000018,61,0,8.23,US,1691102949
432,faanui,-16.4833,-151.75,26.120000000000005,69,20,6.15,PF,1691102949
433,dali,25.7,100.1833,17.420000000000016,94,100,0.72,CN,1691102950
434,north bend,43.4065,-124.2243,26.80000000000001,68,0,6.69,US,1691102950
435,novyye lyady,58.0536,56.6039,16.58000000000004,71,100,1.0,RU,1691102951
436,sibolga,1.7427,98.7792,24.640000000000043,82,98,1.48,ID,1691102951
437,okha,53.5739,142.9478,14.670000000000016,83,97,5.81,RU,1691102686
438,ossora,59.2353,163.0719,10.629999999999995,93,100,6.15,RU,1691102952
439,nabire,-3.3667,135.4833,25.340000000000032,88,91,1.33,ID,1691102953
440,ati,13.2154,18.3353,29.860000000000014,58,99,3.82,TD,1691102953
441,poya,-21.35,165.15,18.400000000000034,88,100,6.97,NC,1691102897
442,kemise,10.7167,39.8667,19.720000000000027,78,36,2.82,ET,1691102954
443,coahuayana,18.7333,-103.6833,30.430000000000007,69,100,2.79,MX,1691102954
444,coracao de jesus,-16.6853,-44.365,20.010000000000048,33,11,1.18,BR,1691102955
445,aleksandrov gay,50.147,48.5704,23.52000000000004,63,97,2.6,RU,1691102955
446,samarai,-10.6167,150.6667,25.29000000000002,73,51,7.15,PG,1691102955
447,haines junction,60.7522,-137.5108,23.970000000000027,41,9,1.03,CA,1691102957
448,acapulco,16.8634,-99.8901,29.900000000000034,74,100,3.6,MX,1691102847
449,metro,-5.1131,105.3067,23.220000000000027,93,52,1.43,ID,1691102957
450,sandwick,60.0,-1.25,10.900000000000034,100,100,4.12,GB,1691102958
451,puerto del rosario,28.5004,-13.8627,23.860000000000014,78,20,6.17,ES,1691102958
452,te anau,-45.4167,167.7167,7.770000000000039,95,100,2.62,NZ,1691102959
453,meulaboh,4.1363,96.1285,24.840000000000032,89,100,1.53,ID,1691102959
454,cameta,-2.2444,-49.4958,28.840000000000032,60,31,3.0,BR,1691102959
455,uyuni,-20.4597,-66.825,5.420000000000016,21,0,2.44,BO,1691102960
456,faridpur,23.6,89.8333,26.80000000000001,87,100,3.69,BD,1691102960
457,south venice,27.0531,-82.4243,32.99000000000001,73,20,5.66,US,1691102961
458,kenai,60.5544,-151.2583,16.05000000000001,85,40,6.17,US,1691102961
459,puerto plata,19.7934,-70.6884,29.950000000000045,74,40,0.0,DO,1691102962
460,camacupa,-12.0167,17.4833,15.340000000000032,36,28,1.56,AO,1691102962
461,petauke,-14.2426,31.3253,13.150000000000034,65,0,4.23,ZM,1691102962
462,belmonte,-15.8631,-38.8828,22.32000000000005,81,87,3.46,BR,1691102963
463,college,64.8569,-147.8028,25.82000000000005,45,75,1.54,US,1691102963
464,kloulklubed,7.0419,134.2556,26.28000000000003,75,98,3.27,PW,1691102963
465,sao joaquim,-28.2939,-49.9317,11.379999999999995,95,39,1.08,BR,1691102964
466,broken hill,-31.95,141.4333,16.720000000000027,48,1,9.82,AU,1691102964
467,sao paulo de olivenca,-3.3783,-68.8725,24.07000000000005,94,52,0.81,BR,1691102965
468,waingapu,-9.6567,120.2641,24.25,88,10,4.57,ID,1691102965
469,missoula,47.0166,-113.8009,31.220000000000027,19,97,3.03,US,1691102701
470,oussouye,12.485,-16.5469,28.05000000000001,87,100,2.82,SN,1691102966
471,choma,-16.8065,26.9531,12.260000000000048,56,0,2.25,ZM,1691102967
472,lufilufi,-13.8745,-171.5986,30.879999999999995,71,15,6.05,WS,1691102968
473,novyy urengoy,66.0833,76.6333,18.77000000000004,67,31,3.69,RU,1691102969
474,port-gentil,-0.7193,8.7815,22.49000000000001,80,83,4.83,GA,1691102704
475,ewo,-0.8725,14.8206,24.689999999999998,76,94,0.66,CG,1691102970
476,dubbo,-32.25,148.6167,8.07000000000005,87,88,2.57,AU,1691102970
477,severo-kurilsk,50.6789,156.125,11.129999999999995,91,100,6.91,RU,1691102971
478,borovskoy,53.8,64.15,17.370000000000005,77,74,3.48,KZ,1691102971
479,kamenka,51.3223,42.7678,20.57000000000005,72,21,0.8,RU,1691102971
480,sao jose da coroa grande,-8.8978,-35.1478,23.810000000000002,71,17,4.46,BR,1691102972
481,kingston,17.997,-76.7936,29.560000000000002,85,40,5.66,JM,1691102972
482,wageningen,51.9667,5.6667,15.580000000000041,93,40,1.54,NL,1691102973
483,diego de almagro,-26.3667,-70.05,16.460000000000036,57,0,1.12,CL,1691102895
484,ankang,32.68,109.0172,24.860000000000014,90,1,0.53,CN,1691102973
485,qaqortoq,60.7167,-46.0333,6.230000000000018,85,80,1.68,GL,1691102974
486,half moon bay,37.4636,-122.4286,27.54000000000002,77,100,10.29,US,1691102979
487,stromness,58.965,-3.296,11.980000000000018,89,100,5.81,GB,1691102979
488,amga,60.8953,131.9608,19.33000000000004,57,51,0.93,RU,1691102980
489,rio gallegos,-51.6226,-69.2181,3.0300000000000296,93,75,9.26,AR,1691102981
490,saint-pierre,-21.3393,55.4781,19.82000000000005,94,75,4.12,RE,1691102981
491,mishkino,55.3389,63.9175,16.439999999999998,90,81,2.89,RU,1691102981
492,placido de castro,-10.3353,-67.1856,30.02000000000004,33,6,0.68,BR,1691102982
493,gusau,12.1628,6.6614,25.30000000000001,78,58,3.96,NG,1691102982
494,sharjah,25.3573,55.4033,37.99000000000001,46,0,1.54,AE,1691102982
495,nioro,13.35,-15.75,26.04000000000002,87,99,1.92,GM,1691102983
496,seymchan,62.8833,152.4333,15.240000000000009,45,88,7.88,RU,1691102983
497,chimoio,-19.1164,33.4833,11.170000000000016,84,0,1.64,MZ,1691102984
498,serenje,-13.2325,30.2352,9.689999999999998,72,0,2.98,ZM,1691102984
499,surgut,61.25,73.4167,18.100000000000023,93,0,3.13,RU,1691102984
500,vilhena,-12.7406,-60.1458,29.120000000000005,34,0,1.54,BR,1691102985
501,tazovskiy,67.4667,78.7,11.210000000000036,70,16,3.59,RU,1691102985
502,mildura,-34.2,142.15,16.710000000000036,57,63,10.41,AU,1691102986
503,zhuanghe,39.7008,122.9911,25.75,89,78,4.34,CN,1691102986
504,banjar,-8.19,114.9675,22.910000000000025,86,9,1.7,ID,1691102986
505,tamandare,-8.7597,-35.1047,23.860000000000014,71,17,4.32,BR,1691102987
506,great yarmouth,52.6083,1.7305,14.120000000000005,92,68,4.64,GB,1691102864
507,djambala,-2.5447,14.7533,25.74000000000001,46,88,1.93,CG,1691102988
508,kungurtug,50.5994,97.5228,12.75,85,43,0.75,RU,1691102988
509,carutapera,-1.195,-46.02,25.400000000000034,85,23,3.35,BR,1691102989
510,bayir,37.2687,28.2167,18.29000000000002,56,0,1.42,TR,1691102989
511,wewak,-3.5534,143.6268,27.060000000000002,86,34,3.33,PG,1691102990
512,kushima,31.4583,131.2333,26.900000000000034,92,99,2.92,JP,1691102991
513,rapid valley,44.0625,-103.1463,25.03000000000003,78,100,3.09,US,1691102991
514,skjervoy,70.0311,20.9714,19.0,80,100,7.75,NO,1691102991
515,zambezi,-13.5432,23.1047,13.860000000000014,51,10,2.34,ZM,1691102992
516,pangnirtung,66.1451,-65.7125,11.0,76,75,2.06,CA,1691102992
517,monrovia,6.3005,-10.7969,24.870000000000005,83,86,3.75,LR,1691102993
518,saint anthony,45.0205,-93.218,35.660000000000025,38,20,4.63,US,1691102993
519,ihosy,-22.4,46.1167,13.04000000000002,84,60,6.42,MG,1691102994
520,wanaka,-44.7,169.15,5.860000000000014,89,89,2.41,NZ,1691102994
521,berdigestyakh,62.0989,126.6992,19.510000000000048,49,16,1.17,RU,1691102995
522,bogale,16.2833,95.4,25.660000000000025,91,99,3.23,MM,1691102995
523,talara,-4.5772,-81.2719,27.420000000000016,65,0,5.14,PE,1691102995
524,mbanza-ngungu,-5.25,14.8667,22.460000000000036,58,17,4.34,CD,1691102996
525,halifax,44.6453,-63.5724,21.939999999999998,73,21,4.63,CA,1691102961
526,las colinas,8.55,-80.0833,27.08000000000004,54,51,4.27,PA,1691102996
527,kathmandu,27.7167,85.3167,22.129999999999995,90,40,1.54,NP,1691102520
528,dumas,35.8656,-101.9732,36.960000000000036,24,0,2.57,US,1691102997
529,bartica,6.4,-58.6167,28.180000000000007,96,76,0.54,GY,1691102998
530,aksarka,66.5606,67.7975,16.25,78,6,3.5,RU,1691102998
531,stornoway,58.2093,-6.3865,11.160000000000025,79,100,4.12,GB,1691102999
532,iranshahr,27.2025,60.6848,33.59000000000003,10,71,0.81,IR,1691103000
533,xifeng,42.7372,124.7222,25.25,91,93,7.2,CN,1691103000
534,chimbote,-9.0853,-78.5783,20.29000000000002,78,11,4.41,PE,1691103001
535,doka,13.5167,35.7667,22.78000000000003,85,90,1.86,SD,1691103001
536,grand gaube,-20.0064,57.6608,22.220000000000027,74,41,0.89,MU,1691103002
537,alta floresta,-9.8756,-56.0861,27.58000000000004,29,85,1.01,BR,1691103002
538,constantine,36.365,6.6147,24.670000000000016,46,0,3.09,DZ,1691102832
539,berlevag,70.8578,29.0864,20.0,88,20,2.06,NO,1691103003
540,luwingu,-10.2621,29.9271,13.57000000000005,58,52,3.2,ZM,1691103003
541,san quintin,30.4833,-115.95,24.439999999999998,56,0,9.78,MX,1691102777
542,gornopravdinsk,60.05,69.9,16.480000000000018,97,42,2.32,RU,1691103005
543,orlik,52.5178,99.825,12.810000000000002,90,46,0.32,RU,1691103005
544,yarmouth,41.7057,-70.2286,23.03000000000003,70,0,6.69,US,1691103005
545,matamoros,25.5333,-103.25,35.06,23,75,3.09,MX,1691102807
546,venado tuerto,-33.7456,-61.9688,11.54000000000002,41,70,2.87,AR,1691103006
547,pimentel,-6.8367,-79.9342,25.160000000000025,65,20,6.69,PE,1691103007
548,kashi,39.4547,75.9797,25.560000000000002,27,0,5.0,CN,1691103008
549,neryungri,56.6709,124.6491,14.629999999999995,63,0,0.63,RU,1691103009
550,sinnamary,5.3833,-52.95,26.860000000000014,81,15,4.94,GF,1691103009
551,lata,40.1629,-8.3327,16.150000000000034,93,3,1.54,PT,1691103009
552,chicama,-7.8447,-79.1469,21.30000000000001,73,6,3.51,PE,1691103010
553,gat,31.61,34.7642,25.450000000000045,100,0,0.88,IL,1691103010
554,pontianak,-0.0333,109.3333,22.99000000000001,94,40,0.0,ID,1691102954
555,buraydah,26.326,43.975,34.25,16,0,4.09,SA,1691102829
556,trelew,-43.249,-65.3051,9.950000000000045,28,0,9.2,AR,1691103011
557,rantepao,-2.9701,119.8978,19.890000000000043,88,21,0.64,ID,1691103012
558,aseri,59.4506,26.8675,16.180000000000007,95,85,5.71,EE,1691103012
559,aksarayskiy,46.7924,48.0119,25.710000000000036,37,93,3.05,RU,1691103012
560,kropotkin,45.4375,40.5756,18.410000000000025,85,22,2.28,RU,1691103013
561,skibbereen,51.55,-9.2667,14.5,83,5,5.18,IE,1691103014
562,hirara,24.8,125.2833,27.150000000000034,100,100,12.86,JP,1691103014
563,tres passos,-27.4556,-53.9319,17.970000000000027,77,42,2.27,BR,1691103015
564,jieshi,22.8134,115.8257,29.120000000000005,83,67,8.12,CN,1691103015
565,itapora,-22.0799,-54.7874,24.140000000000043,36,0,2.46,BR,1691103016
566,balabac,7.9868,117.0645,27.600000000000023,83,92,3.06,PH,1691103016
567,ayan,56.45,138.1667,17.410000000000025,64,99,4.52,RU,1691103017
568,caronport,50.4501,-105.8179,36.110000000000014,69,69,7.67,CA,1691103018
569,slave lake,55.2834,-114.769,20.99000000000001,64,75,7.72,CA,1691103018
570,nedjo,9.5046,35.5019,14.460000000000036,97,97,0.99,ET,1691103019
571,dargaville,-35.9333,173.8833,14.200000000000045,79,72,5.2,NZ,1691103019
572,aykhal,66.0,111.5,6.03000000000003,83,98,3.61,RU,1691103019
573,goryachegorsk,55.4053,88.9154,15.939999999999998,93,97,0.93,RU,1691103020
574,nioki,-2.7167,17.6833,25.29000000000002,50,87,1.5,CD,1691103020
575,kisangani,0.5167,25.2,22.54000000000002,86,96,0.31,CD,1691103021
576,faratsiho,-19.4,46.95,10.57000000000005,85,54,6.07,MG,1691103022
