City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
124,upata,8.0086,-62.3989,301.03,54,87,2.68,VE,1690650631
125,rochester,43.1548,-77.6156,296.13,91,100,10.29,US,1690650484
126,katsuura,35.1333,140.3,299.41,92,12,5.21,JP,1690650632
127,tasiilaq,65.6145,-37.6368,282.24,81,72,0.55,GL,1690650633
128,hay river,60.8156,-115.7999,295.96,41,71,4.14,CA,1690650634
129,rocha,-34.4833,-54.3333,286.57,53,93,5.19,UY,1690650634
130,alta floresta,-9.8756,-56.0861,310.18,16,17,2.38,BR,1690650635
131,guiyang,26.5833,106.7167,294.69,95,96,1.28,CN,1690650636
132,pimenteiras,-6.2453,-41.4192,310.52,22,13,2.46,BR,1690650475
133,dhankuta,26.9833,87.3333,294.87,91,88,1.27,NP,1690650637
134,agadir,30.4202,-9.5982,300.4,60,14,3.03,MA,1690650637
135,bambous virieux,-20.3428,57.7575,296.29,73,75,5.14,MU,1690650638
136,norman wells,65.282,-126.8329,299.17,35,8,1.37,CA,1690650638
137,luena,-11.7833,19.9167,294.46,20,1,1.21,AO,1690650639
138,muroto,33.2833,134.15,299.98,84,66,3.55,JP,1690650456
139,yantal,56.8471,105.2542,291.86,86,99,2.12,RU,1690650640
140,arraial do cabo,-22.9661,-42.0278,294.07,83,100,3.09,BR,1690650566
141,ormond beach,29.2858,-81.0559,307.09,65,40,3.6,US,1690650620
142,pyshma,56.9523,63.2513,292.74,69,45,2.68,RU,1690650641
143,chuy,-33.6971,-53.4616,285.49,57,79,3.58,UY,1690650641
144,minas,-34.3759,-55.2377,286.52,57,96,5.77,UY,1690650386
145,moyale,3.5167,39.0584,297.42,48,97,2.9,KE,1690650642
146,beringovskiy,63.05,179.3167,283.74,91,100,4.03,RU,1690650643
147,goderich,43.7501,-81.7165,294.77,83,83,6.69,CA,1690650643
148,upernavik,72.7868,-56.1549,277.48,82,70,1.92,GL,1690650644
149,quatre cocos,-20.2078,57.7625,296.21,76,95,7.76,MU,1690650645
150,anloga,5.7947,0.8973,298.85,84,66,5.13,GH,1690650645
151,luangwa,-15.6167,30.4167,295.97,42,0,1.53,ZM,1690650645
152,sao felix do xingu,-6.6447,-51.995,310.07,19,51,2.05,BR,1690650646
153,new norfolk,-42.7826,147.0587,289.22,65,96,6.15,AU,1690650646
154,broome,42.2506,-75.833,300.94,78,0,4.12,US,1690650647
155,sarangani,5.4033,125.4636,301.47,77,100,3.93,PH,1690650648
156,porto walter,-8.2686,-72.7439,307.3,33,97,2.13,BR,1690650500
157,san luis,-33.295,-66.3356,296.16,20,93,8.17,AR,1690650649
158,tomatlan,19.9333,-105.25,306.85,45,15,0.96,MX,1690650650
159,dudinka,69.4058,86.1778,292.94,84,82,1.96,RU,1690650650
160,ambulu,-8.345,113.6058,294.34,89,56,1.56,ID,1690650651
161,the pas,53.8251,-101.2541,295.21,44,58,4.64,CA,1690650651
