City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
490,coos bay,43.3665,-124.2179,13.850000000000023,94,75,0.0,US,1690727032
491,aranos,-24.1333,19.1167,13.730000000000018,21,0,4.85,NA,1690727255
492,kulevcha,46.0303,29.9361,29.110000000000014,39,10,7.2,UA,1690727255
493,bom jesus do itabapoana,-21.1339,-41.6797,18.83000000000004,80,100,1.61,BR,1690727255
494,goma,-1.6792,29.2228,24.32000000000005,50,79,0.53,CD,1690727256
495,sorland,67.667,12.6934,12.920000000000016,84,49,6.82,NO,1690727257
496,morant bay,17.8815,-76.4093,32.79000000000002,71,9,6.0,JM,1690727257
497,ipixuna,-1.7625,-48.8043,32.28000000000003,52,2,2.13,BR,1690727258
498,yate,51.5407,-2.4184,17.810000000000002,94,100,1.79,GB,1690727258
499,jaca,42.569,-0.5499,28.950000000000045,47,51,3.5,ES,1690727258
500,zavodoukovsk,56.5042,66.5515,22.75,69,80,3.05,RU,1690727259
501,bonthe,7.5264,-12.505,26.689999999999998,79,100,4.17,SL,1690727259
502,luwuk,-0.9516,122.7875,24.650000000000034,85,87,2.12,ID,1690727260
503,agnibilekrou,7.1344,-3.2047,26.010000000000048,89,100,1.17,CI,1690727260
504,general cepeda,25.3833,-101.45,23.930000000000007,61,5,1.57,MX,1690727261
505,san juan,-31.5375,-68.5364,17.189999999999998,35,100,3.41,AR,1690727027
506,port hardy,50.6996,-127.4199,12.100000000000023,100,75,1.03,CA,1690727159
507,madimba,-10.4,40.3333,27.620000000000005,54,20,6.17,TZ,1690727262
508,moyale,3.5167,39.0584,24.879999999999995,47,98,5.51,KE,1690727263
509,banjar,-8.19,114.9675,23.5,90,24,2.57,ID,1690727263
510,mecca,21.4267,39.8261,40.84000000000003,13,53,6.66,SA,1690727177
511,raton,36.9034,-104.4391,17.340000000000032,68,20,0.0,US,1690727264
512,codrington,-38.2667,141.9667,7.689999999999998,86,0,5.91,AU,1690727264
513,pangody,65.85,74.4859,19.100000000000023,76,100,5.46,RU,1690727265
514,saint-pierre,-21.3393,55.4781,21.82000000000005,64,0,7.2,RE,1690727266
515,nouadhibou,20.931,-17.0347,25.99000000000001,65,13,7.2,MR,1690727266
516,omsk,55.0,73.4,22.939999999999998,56,40,5.0,RU,1690727266
517,maningrida,-12.0667,134.2667,21.170000000000016,80,100,3.31,AU,1690727267
518,bereda,43.2686,-7.5406,26.430000000000007,26,6,1.39,ES,1690727267
519,laramie,41.3114,-105.5911,24.32000000000005,56,0,2.06,US,1690727090
520,ocos,14.5094,-92.1933,27.100000000000023,73,89,0.87,GT,1690727268
521,inuvik,68.3499,-133.7218,17.480000000000018,77,0,2.57,CA,1690727269
522,mayo,38.8876,-76.5119,26.180000000000007,65,0,4.12,US,1690727269
523,dicabisagan,17.0818,122.4157,26.129999999999995,92,100,2.5,PH,1690727270
524,redditch,52.3065,-1.9457,17.430000000000007,91,100,1.79,GB,1690727270
525,idritsa,56.3316,28.8988,20.920000000000016,58,100,2.61,RU,1690727271
526,deyang,31.1302,104.382,27.05000000000001,78,80,0.46,CN,1690727271
527,zephyrhills,28.2336,-82.1812,32.84000000000003,76,40,3.6,US,1690727271
528,mezhdurechensk,53.6942,88.0603,19.450000000000045,83,33,1.55,RU,1690727272
529,atascadero,35.4894,-120.6707,23.53000000000003,35,100,2.17,US,1690727272
530,nizhniy tsasuchey,50.5167,115.1333,25.660000000000025,39,80,4.32,RU,1690727273
531,kumano,34.3442,132.5894,27.510000000000048,89,100,1.07,JP,1690727273
532,hambantota,6.1241,81.1185,29.189999999999998,70,20,3.09,LK,1690727274
533,havoysund,70.9963,24.6622,11.129999999999995,96,100,2.83,NO,1690727274
534,lata,40.1629,-8.3327,29.160000000000025,43,0,5.58,PT,1690727275
535,fukue,32.6881,128.8419,27.850000000000023,77,76,2.32,JP,1690727275
536,herat,34.5,62.0,33.05000000000001,9,0,10.8,AF,1690727276
537,harrison,30.4091,-89.0436,31.04000000000002,70,0,4.63,US,1690727088
538,aykhal,66.0,111.5,18.58000000000004,46,3,2.64,RU,1690727277
539,goderich,43.7501,-81.7165,22.170000000000016,68,0,4.12,CA,1690727277
540,miraflores,19.2167,-98.8083,15.57000000000005,83,92,1.6,MX,1690727278
541,tura,25.5198,90.2201,26.110000000000014,88,17,1.2,IN,1690727278
542,nemuro,43.3236,145.575,20.090000000000032,87,95,5.77,JP,1690727278
543,liku,-0.7275,119.8922,24.32000000000005,86,99,1.49,ID,1690727279
544,uchaly,54.2996,59.4521,24.960000000000036,48,98,4.08,RU,1690727279
545,xichang,27.8964,102.2634,20.960000000000036,86,54,1.46,CN,1690727225
546,coihaique,-45.5752,-72.0662,4.970000000000027,87,75,1.54,CL,1690727280
547,aklavik,68.2191,-135.0107,18.0,82,0,3.09,CA,1690727281
548,alegrete,-29.7831,-55.7919,16.600000000000023,53,4,2.78,BR,1690727281
549,kuryk,43.2,51.65,31.30000000000001,34,10,8.21,KZ,1690727282
550,yaan,7.3833,8.5667,28.950000000000045,70,94,2.8,NG,1690727282
551,presidencia roque saenz pena,-26.7852,-60.4388,21.460000000000036,58,0,4.36,AR,1690727283
552,honiara,-9.4333,159.95,24.810000000000002,95,100,3.53,SB,1690727283
553,rio negrinho,-26.2544,-49.5183,13.300000000000011,59,0,0.93,BR,1690727284
554,choix,26.7092,-108.3219,25.79000000000002,78,13,1.49,MX,1690727285
555,coahuayana,18.7333,-103.6833,28.53000000000003,70,56,1.28,MX,1690727285
556,young,-32.6833,-57.6333,14.670000000000016,63,65,3.52,UY,1690727286
557,kirensk,57.7853,108.1119,17.75,93,4,1.84,RU,1690727286
558,catia la mar,10.6038,-67.0303,31.939999999999998,84,40,3.09,VE,1690727287
559,marand,38.4329,45.7749,30.920000000000016,36,4,7.97,IR,1690727287
560,maragogi,-9.0122,-35.2225,26.590000000000032,72,18,4.43,BR,1690727288
561,kupang,-10.1667,123.5833,24.57000000000005,79,76,6.01,ID,1690727288
562,owando,-0.4819,15.8999,35.79000000000002,30,92,1.29,CG,1690727289
563,south bradenton,27.4631,-82.5818,33.31,66,0,0.85,US,1690727290
564,basco,20.4487,121.9702,28.210000000000036,81,100,1.47,PH,1690727290
565,diapaga,12.0708,1.7889,34.79000000000002,42,99,1.21,BF,1690727291
566,manaure,11.7751,-72.4445,30.710000000000036,62,36,8.97,CO,1690727291
567,teguldet,57.3064,88.1667,18.189999999999998,92,100,0.97,RU,1690727292
568,yamada,39.4667,141.95,24.82000000000005,76,62,2.41,JP,1690727292
569,christchurch,-43.5333,172.6333,6.060000000000002,88,100,2.06,NZ,1690727293
570,yumen,40.2833,97.2,25.910000000000025,25,100,8.81,CN,1690727294
